cohort,race,treatment,OR,2.5%,97.5%
1,race_nonwhite,MV_elig,0.8137180131266867,0.755793561879749,0.854898346430056
1,race_nonwhite,RRT_elig,0.9880308074937221,0.9289741191495845,1.0770865983990845
